Tahun,Bulan,Provinsi,Konsumsi Listrik Rumah Tangga (GWh),Konsumsi Listrik per Kapita (kWh)
2011,7,Provinsi_21,308.47,1058.63
2011,7,Provinsi_22,294.44,1109.61
2011,7,Provinsi_23,263.22,1323.61
2011,7,Provinsi_24,354.57,1260.91
2011,7,Provinsi_25,245.38,1168.36
2011,7,Provinsi_26,360.65,1214.17
2011,7,Provinsi_27,415.97,1239.33
2011,7,Provinsi_28,309.6,1169.09
2011,7,Provinsi_29,306.68,1184.75
2011,7,Provinsi_30,335.41,1295.67
2011,7,Provinsi_31,260.7,1066.88
2011,7,Provinsi_32,208.19,1250.8
2011,7,Provinsi_33,244.83,984.71
2011,7,Provinsi_34,319.43,1449.3
2011,8,Provinsi_1,299.7,1283.85
2011,8,Provinsi_2,304.09,1190.11
2011,8,Provinsi_3,345.95,1170.97
2011,8,Provinsi_4,313.37,1232.17
2011,8,Provinsi_5,266.6,1299.2
2011,8,Provinsi_6,291.25,1124.43
2011,8,Provinsi_7,326.83,1110.15
2011,8,Provinsi_8,301.41,1199.09
2011,8,Provinsi_9,354.29,1247.47
2011,8,Provinsi_10,298.75,1281.78
2011,8,Provinsi_11,369.51,1255.78
2011,8,Provinsi_12,300.52,1068.82
2011,8,Provinsi_13,246.74,1169.48
2011,8,Provinsi_14,269.52,1181.3
2011,8,Provinsi_15,302.83,1252.97
2011,8,Provinsi_16,296.48,1248.65
2011,8,Provinsi_17,303.22,1002.45
2011,8,Provinsi_18,253.03,1185.59
2011,8,Provinsi_19,239.52,1259.99
2011,8,Provinsi_20,376.54,1321.88
2011,8,Provinsi_21,289.33,1349.07
2011,8,Provinsi_22,307.43,1166.29
2011,8,Provinsi_23,269.33,1169.75
2011,8,Provinsi_24,280.59,1217.04
2011,8,Provinsi_25,308.03,1200.3
2011,8,Provinsi_26,321.85,1319.06
2011,8,Provinsi_27,347.48,1051.51
2011,8,Provinsi_28,172.3,1293.43
2011,8,Provinsi_29,231.66,1177.52
2011,8,Provinsi_30,241.49,1019.8
2011,8,Provinsi_31,327.07,1275.92
2011,8,Provinsi_32,271.17,940.9
2011,8,Provinsi_33,272.69,1239.18
2011,8,Provinsi_34,226.05,1218.34
2011,9,Provinsi_1,299.23,1257.93
2011,9,Provinsi_2,305.98,1102.69
2011,9,Provinsi_3,359.83,1184.15
2011,9,Provinsi_4,298.63,1106.67
2011,9,Provinsi_5,277.84,1111.52
2011,9,Provinsi_6,291.35,1371.17
2011,9,Provinsi_7,231.4,1038.64
2011,9,Provinsi_8,373.56,1179.07
2011,9,Provinsi_9,266.55,1303.99
2011,9,Provinsi_10,269.72,1382.6
2011,9,Provinsi_11,333.9,1151.21
2011,9,Provinsi_12,407.87,1139.43
2011,9,Provinsi_13,337.1,1229.93
2011,9,Provinsi_14,365.09,1356.15
2011,9,Provinsi_15,301.6,1124.66
2011,9,Provinsi_16,323,1132.23
2011,9,Provinsi_17,400.67,1213.65
2011,9,Provinsi_18,281.73,1218.47
2011,9,Provinsi_19,232.64,1102.84
2011,9,Provinsi_20,360.02,1134.31
2011,9,Provinsi_21,247.65,1253.67
2011,9,Provinsi_22,359.29,1271.9
2011,9,Provinsi_23,349.8,1124.32
2011,9,Provinsi_24,228.91,1350.13
2011,9,Provinsi_25,283.87,1174.92
2011,9,Provinsi_26,366.41,1255.62
2011,9,Provinsi_27,322.79,1416.5
2011,9,Provinsi_28,267.82,1292.78
2011,9,Provinsi_29,302.85,1226.86
2011,9,Provinsi_30,376.42,1250.78
2011,9,Provinsi_31,326.91,1307.25
2011,9,Provinsi_32,281.75,1116.08
2011,9,Provinsi_33,247.76,1003.36
2011,9,Provinsi_34,402.81,1089.68
2011,10,Provinsi_1,288.94,1172.32
2011,10,Provinsi_2,315.37,1281.57
2011,10,Provinsi_3,343.02,1141.69
2011,10,Provinsi_4,291.64,1228.26
2011,10,Provinsi_5,287.57,1360.73
2011,10,Provinsi_6,324.55,1273.49
2011,10,Provinsi_7,333.14,1317.35
2011,10,Provinsi_8,309.05,1070.32
2011,10,Provinsi_9,319.98,1134.86
2011,10,Provinsi_10,273.57,1258.64
2011,10,Provinsi_11,361.91,1202.13
2011,10,Provinsi_12,315.44,1370.22
2011,10,Provinsi_13,312.04,1460.17
2011,10,Provinsi_14,328.28,1023.92
2011,10,Provinsi_15,337.67,1238.12
2011,10,Provinsi_16,364.49,1267.32
2011,10,Provinsi_17,293.08,1077.57
2011,10,Provinsi_18,289.55,1114.95
2011,10,Provinsi_19,270.97,1258.86
2011,10,Provinsi_20,383.5,1239.47
2011,10,Provinsi_21,240.21,1244.46
2011,10,Provinsi_22,359.83,1139.02
2011,10,Provinsi_23,293.3,1201.47
2011,10,Provinsi_24,260.76,1264.83
2011,10,Provinsi_25,293.95,1241.95
2011,10,Provinsi_26,255.63,1156.25
2011,10,Provinsi_27,336.12,1162.72
2011,10,Provinsi_28,386.35,1160.04
2011,10,Provinsi_29,311.23,1293.26
2011,10,Provinsi_30,229.08,1023.92
2011,10,Provinsi_31,223.72,1326.26
2011,10,Provinsi_32,272.41,1455.82
2011,10,Provinsi_33,271.79,1218.46
2011,10,Provinsi_34,377.11,1400.61
2011,11,Provinsi_1,403.08,1320.84
2011,11,Provinsi_2,351.2,1259.25
2011,11,Provinsi_3,338.92,1144.88
2011,11,Provinsi_4,259.09,1199.66
2011,11,Provinsi_5,291.49,1154.68
2011,11,Provinsi_6,334.82,1295.53
2011,11,Provinsi_7,304.42,1347.75
2011,11,Provinsi_8,242.92,1180.63
2011,11,Provinsi_9,264.16,1013.35
2011,11,Provinsi_10,295.87,1187.83
2011,11,Provinsi_11,375.67,1263.08
2011,11,Provinsi_12,248.79,1385.41
2011,11,Provinsi_13,361.05,1258.21
2011,11,Provinsi_14,288.68,1104.06
2011,11,Provinsi_15,281.39,1308.87
2011,11,Provinsi_16,394.23,1354.32
2011,11,Provinsi_17,275.56,1088.04
2011,11,Provinsi_18,307.04,1023.16
2011,11,Provinsi_19,316.16,1185.24
2011,11,Provinsi_20,276.7,1040.53
2011,11,Provinsi_21,325.68,1146.73
2011,11,Provinsi_22,241.5,912.77
2011,11,Provinsi_23,298.62,1377.23
2011,11,Provinsi_24,383.06,1154.29
2011,11,Provinsi_25,269.89,1246.88
2011,11,Provinsi_26,250.08,1230.18
2011,11,Provinsi_27,338.3,1322.69
2011,11,Provinsi_28,294.99,1179.63
2011,11,Provinsi_29,256.1,1117.31
2011,11,Provinsi_30,288.68,1236.74
2011,11,Provinsi_31,345.68,1119.68
2011,11,Provinsi_32,374.63,1172.89
2011,11,Provinsi_33,298.93,1125.28
2011,11,Provinsi_34,178.79,1288.4
2011,12,Provinsi_1,336.84,1171.87
2011,12,Provinsi_2,303.35,1251.59
2011,12,Provinsi_3,221.87,1147.09
2011,12,Provinsi_4,339.71,1074.57
2011,12,Provinsi_5,314.68,1064.34
2011,12,Provinsi_6,323.32,1196.44
2011,12,Provinsi_7,219.24,1316.47
2011,12,Provinsi_8,263.27,1118.97
2011,12,Provinsi_9,310.03,1314.86
2011,12,Provinsi_10,249.21,1206.17
2011,12,Provinsi_11,321.44,1269.31
2011,12,Provinsi_12,308.82,1163.3
2011,12,Provinsi_13,258.62,1208.61
2011,12,Provinsi_14,246.39,907.86
2011,12,Provinsi_15,321.83,1290.39
2011,12,Provinsi_16,181.85,1099.03
2011,12,Provinsi_17,330.96,1405.75
2011,12,Provinsi_18,301.04,1127.2
2011,12,Provinsi_19,290.86,1337.49
2011,12,Provinsi_20,267.7,1120.08
2011,12,Provinsi_21,275.86,1104.67
2011,12,Provinsi_22,306.13,1362.47
2011,12,Provinsi_23,316.15,1174.76
2011,12,Provinsi_24,285.41,1043.68
2011,12,Provinsi_25,344.16,1192.22
2011,12,Provinsi_26,290.98,1519.31
2011,12,Provinsi_27,314.94,1124.82
2011,12,Provinsi_28,278.68,1314.84
2011,12,Provinsi_29,305.66,1056.17
2011,12,Provinsi_30,345.96,1133.19
2011,12,Provinsi_31,393.66,1308
2011,12,Provinsi_32,277.63,1328.1
2011,12,Provinsi_33,303.39,1285.28
2011,12,Provinsi_34,324.24,1115.36
2012,1,Provinsi_1,267.82,1303
2012,1,Provinsi_2,283.26,1159.64
2012,1,Provinsi_3,252.24,1242.36
2012,1,Provinsi_4,403.13,1093.25
2012,1,Provinsi_5,301.21,1341.22
2012,1,Provinsi_6,296.02,1245.24
2012,1,Provinsi_7,246.88,1242.83
2012,1,Provinsi_8,290.64,1298.57
2012,1,Provinsi_9,359.37,1458.96
2012,1,Provinsi_10,328.98,1232.58
2012,1,Provinsi_11,309.72,1164.68
2012,1,Provinsi_12,316.92,1170.46
2012,1,Provinsi_13,308.42,1331.76
2012,1,Provinsi_14,249.67,1313.99
2012,1,Provinsi_15,365.86,1188.19
2012,1,Provinsi_16,193.91,1139.22
2012,1,Provinsi_17,364.85,1197.71
2012,1,Provinsi_18,250.03,1149.52
2012,1,Provinsi_19,342.03,1254.67
2012,1,Provinsi_20,288.05,1163.32
2012,1,Provinsi_21,280.41,1107.76
2012,1,Provinsi_22,380.77,1167.77
2012,1,Provinsi_23,360.86,1352.13
2012,1,Provinsi_24,349.92,1156.84
2012,1,Provinsi_25,320.19,1197.58
2012,1,Provinsi_26,254.81,1232.44
2012,1,Provinsi_27,241.05,1318.77
2012,1,Provinsi_28,276.77,1220.12
2012,1,Provinsi_29,314.16,1174.11
2012,1,Provinsi_30,329.33,1152.51
2012,1,Provinsi_31,343.56,1065.4
2012,1,Provinsi_32,306.32,1393.89
2012,1,Provinsi_33,249.98,1132.23
2012,1,Provinsi_34,325.7,1217.96
2012,2,Provinsi_1,317.53,1248.92
2012,2,Provinsi_2,331.74,1310.97
2012,2,Provinsi_3,320.49,1175.87
2012,2,Provinsi_4,333.63,1389.99
2012,2,Provinsi_5,293.37,1102.55
2012,2,Provinsi_6,355.35,1187.96
2012,2,Provinsi_7,191.37,1284.74
2012,2,Provinsi_8,273.23,1190.95
2012,2,Provinsi_9,316.6,1219.05
2012,2,Provinsi_10,335.47,1156.45
2012,2,Provinsi_11,325.66,1174.05
2012,2,Provinsi_12,336.94,1261.54
2012,2,Provinsi_13,253.23,1308.6
2012,2,Provinsi_14,273.2,1280.81
2012,2,Provinsi_15,318.36,1383.82
2012,2,Provinsi_16,288.83,1165.07
2012,2,Provinsi_17,299.03,1169.68
2012,2,Provinsi_18,340,1038.37
2012,2,Provinsi_19,247.32,1093.22
2012,2,Provinsi_20,347.52,1371.06
2012,2,Provinsi_21,294.78,1183.12
2012,2,Provinsi_22,303.5,1316.19
2012,2,Provinsi_23,253.63,1223.84
2012,2,Provinsi_24,348.76,1250.11
2012,2,Provinsi_25,309.48,1300.1
2012,2,Provinsi_26,164.84,1267.79
2012,2,Provinsi_27,267.3,1016.94
2012,2,Provinsi_28,325.56,1337.37
2012,2,Provinsi_29,293.13,1295.29
2012,2,Provinsi_30,380.61,1331.49
2012,2,Provinsi_31,382,1274.21
2012,2,Provinsi_32,303.77,1039.8
2012,2,Provinsi_33,287.7,1115.68
2012,2,Provinsi_34,408.55,1182.41
2012,3,Provinsi_1,306.16,1255.15
2012,3,Provinsi_2,302.18,1369.51
2012,3,Provinsi_3,268.87,1219.46
2012,3,Provinsi_4,262.88,1068
2012,3,Provinsi_5,269.41,1196.3
2012,3,Provinsi_6,278.53,1130.76
2012,3,Provinsi_7,229.68,1191.69
2012,3,Provinsi_8,224.76,1276.01
2012,3,Provinsi_9,304.12,1054.24
2012,3,Provinsi_10,284.54,1124.78
2012,3,Provinsi_11,315.96,1334.05
2012,3,Provinsi_12,206.24,1211.5
2012,3,Provinsi_13,291.99,1267.13
2012,3,Provinsi_14,310.66,1124.8
2012,3,Provinsi_15,284.05,1120.4
2012,3,Provinsi_16,353.8,1202.13
2012,3,Provinsi_17,395.06,1193.93
2012,3,Provinsi_18,264.58,1048.63
2012,3,Provinsi_19,209.84,1041.59
2012,3,Provinsi_20,313.36,1250.87
2012,3,Provinsi_21,220.94,1289.5
2012,3,Provinsi_22,275.85,1214.68
2012,3,Provinsi_23,380.61,1289.68
2012,3,Provinsi_24,286.57,1110.88
2012,3,Provinsi_25,192.41,1128.08
2012,3,Provinsi_26,289.44,1101.28
2012,3,Provinsi_27,293.44,1207.69
2012,3,Provinsi_28,288.76,1135
2012,3,Provinsi_29,308.43,1244.19
2012,3,Provinsi_30,245.48,1341.09
2012,3,Provinsi_31,295.07,1201.88
2012,3,Provinsi_32,335.41,1223.32
2012,3,Provinsi_33,347.66,1228.71
2012,3,Provinsi_34,269.38,1236.15
2012,4,Provinsi_1,242.81,1210.86
2012,4,Provinsi_2,298.34,1179.19
2012,4,Provinsi_3,293.57,1011.82
2012,4,Provinsi_4,272.56,1209.28
2012,4,Provinsi_5,307.99,1097.23
2012,4,Provinsi_6,363.29,1113.38
2012,4,Provinsi_7,348.47,1242.72
2012,4,Provinsi_8,267.69,1377.53
2012,4,Provinsi_9,240.32,1291.92
2012,4,Provinsi_10,350.03,1132.94
2012,4,Provinsi_11,369.62,1175
2012,4,Provinsi_12,314.43,1226.03
2012,4,Provinsi_13,293.28,1281.08
2012,4,Provinsi_14,339.67,1025.15
2012,4,Provinsi_15,365.22,1033.75
2012,4,Provinsi_16,351.63,1312.67
2012,4,Provinsi_17,245.45,1158.92
2012,4,Provinsi_18,244.71,1178.51
2012,4,Provinsi_19,284.6,1277.97
2012,4,Provinsi_20,365.52,1339.57
2012,4,Provinsi_21,271.89,1179.08
2012,4,Provinsi_22,215.83,1119.41
2012,4,Provinsi_23,348.24,1361.56
2012,4,Provinsi_24,238.28,1140.75
2012,4,Provinsi_25,298.68,1228.02
2012,4,Provinsi_26,259.52,1242.41
2012,4,Provinsi_27,276.31,1198.55
2012,4,Provinsi_28,327.31,1200.64
2012,4,Provinsi_29,278.18,1189.04
2012,4,Provinsi_30,295.58,1163
2012,4,Provinsi_31,287.06,1359.86
2012,4,Provinsi_32,328.05,1170.45
2012,4,Provinsi_33,334.85,1166.62
2012,4,Provinsi_34,358.66,1236.96
2012,5,Provinsi_1,294.63,1244.77
2012,5,Provinsi_2,221.46,1087.32
2012,5,Provinsi_3,240.3,1214.29
2012,5,Provinsi_4,386.63,1423.13
2012,5,Provinsi_5,331.9,1250.08
2012,5,Provinsi_6,209.95,1145.73
2012,5,Provinsi_7,260.61,1137.92
2012,5,Provinsi_8,291.59,1152.79
2012,5,Provinsi_9,201.04,1274.79
2012,5,Provinsi_10,246.36,1223.92
2012,5,Provinsi_11,403.7,1108.06
2012,5,Provinsi_12,173.49,1171.4
2012,5,Provinsi_13,355.05,1395.83
2012,5,Provinsi_14,238.52,1249.67
2012,5,Provinsi_15,276.73,1189.41
2012,5,Provinsi_16,432.22,1049.7
2012,5,Provinsi_17,312.69,1246.77
2012,5,Provinsi_18,354.29,1209.8
2012,5,Provinsi_19,315.4,1160.84
2012,5,Provinsi_20,313.46,1165.68
2012,5,Provinsi_21,331.08,1163.04
2012,5,Provinsi_22,318.86,1197.07
2012,5,Provinsi_23,356.3,1194.86
2012,5,Provinsi_24,211.35,1326.19
2012,5,Provinsi_25,254.71,1134.62
2012,5,Provinsi_26,270.22,1337.44
2012,5,Provinsi_27,193.22,1513.77
2012,5,Provinsi_28,352.8,1222.32
2012,5,Provinsi_29,297.26,1228.56
2012,5,Provinsi_30,326.06,1264.52
2012,5,Provinsi_31,327.78,1208.96
2012,5,Provinsi_32,290.13,1184.87
2012,5,Provinsi_33,290.25,1313.38
2012,5,Provinsi_34,329.68,905.96
2012,6,Provinsi_1,332.8,1219.47
2012,6,Provinsi_2,299.06,1161.15
2012,6,Provinsi_3,356.21,1294.75
2012,6,Provinsi_4,261.36,1240.71
2012,6,Provinsi_5,251.42,1062.04
2012,6,Provinsi_6,268.66,1286.24
2012,6,Provinsi_7,347.66,1251.31
2012,6,Provinsi_8,336.25,1251.62
2012,6,Provinsi_9,267.93,1243.19
2012,6,Provinsi_10,340.02,1275.43
2012,6,Provinsi_11,359.45,1270.83
2012,6,Provinsi_12,317.57,1307.02
2012,6,Provinsi_13,298.67,1111.81
2012,6,Provinsi_14,291.85,1125.51
2012,6,Provinsi_15,266.24,1185.55
2012,6,Provinsi_16,260.38,1169.2
2012,6,Provinsi_17,205.32,1221.33
2012,6,Provinsi_18,300.06,1118.29
2012,6,Provinsi_19,332.96,1293.76
2012,6,Provinsi_20,219.62,1123.73
2012,6,Provinsi_21,261.54,1106.01
2012,6,Provinsi_22,341.47,1180.62
2012,6,Provinsi_23,286.77,999.61
2012,6,Provinsi_24,331.77,1076.07
2012,6,Provinsi_25,303,1227.74
2012,6,Provinsi_26,368.03,1069.12
2012,6,Provinsi_27,149.02,1218.38
2012,6,Provinsi_28,390.03,1323.89
2012,6,Provinsi_29,310.48,1150.84
2012,6,Provinsi_30,340.36,1102.65
2012,6,Provinsi_31,323.82,1250.55
2012,6,Provinsi_32,353.01,1475.97
2012,6,Provinsi_33,319.62,1149.1
2012,6,Provinsi_34,298.72,1023.09
2012,7,Provinsi_1,265.26,1159.07
2012,7,Provinsi_2,273.8,1215.24
2012,7,Provinsi_3,258.88,1312.1
2012,7,Provinsi_4,300.01,1199.07
2012,7,Provinsi_5,283.61,1215.52
2012,7,Provinsi_6,341.25,1113.29
2012,7,Provinsi_7,267.09,1169.63
2012,7,Provinsi_8,232.71,1118.07
2012,7,Provinsi_9,276.19,1287.44
2012,7,Provinsi_10,313.13,1219.36
2012,7,Provinsi_11,342.54,1186.26
2012,7,Provinsi_12,319.52,1189.68
2012,7,Provinsi_13,313.27,1141.72
2012,7,Provinsi_14,178.06,1186.57
2012,7,Provinsi_15,371.14,1292.62
2012,7,Provinsi_16,348.27,1323.61
2012,7,Provinsi_17,304.43,1219.73
2012,7,Provinsi_18,269.12,1168.39
2012,7,Provinsi_19,330.79,1320.39
2012,7,Provinsi_20,293.03,1154.98
2012,7,Provinsi_21,300.03,1260.12
2012,7,Provinsi_22,227.81,970.38
2012,7,Provinsi_23,272.47,1077.93
2012,7,Provinsi_24,274.59,1185.22
2012,7,Provinsi_25,277.34,1345.25
2012,7,Provinsi_26,316.34,1230.05
2012,7,Provinsi_27,331.11,1086.12
2012,7,Provinsi_28,351.96,1192.42
2012,7,Provinsi_29,333.52,1092.81
2012,7,Provinsi_30,222.31,1281.79
2012,7,Provinsi_31,318.82,1109.79
2012,7,Provinsi_32,256.52,1312.54
2012,7,Provinsi_33,240.53,1364.27
2012,7,Provinsi_34,254.97,1263.84
2012,8,Provinsi_1,283.57,1260.32
2012,8,Provinsi_2,272.79,1183.72
2012,8,Provinsi_3,302.05,1099.78
2012,8,Provinsi_4,337.04,1148.68
2012,8,Provinsi_5,288.57,1100.57
2012,8,Provinsi_6,171.88,1180.9
2012,8,Provinsi_7,420.63,1278.46
2012,8,Provinsi_8,299.04,1173.71
2012,8,Provinsi_9,301.12,1254.71
2012,8,Provinsi_10,240.96,1311.43
2012,8,Provinsi_11,335.77,1271.82
2012,8,Provinsi_12,321.92,1201.96
2012,8,Provinsi_13,333.64,1259.18
2012,8,Provinsi_14,282.3,1142.64
2012,8,Provinsi_15,305.09,1354.9
2012,8,Provinsi_16,238.04,1053.25
2012,8,Provinsi_17,308.24,1205.09
2012,8,Provinsi_18,308.67,1224.4
2012,8,Provinsi_19,288.84,1348.99
2012,8,Provinsi_20,219.95,1117.15
2012,8,Provinsi_21,294.84,1035.68
2012,8,Provinsi_22,291.21,1366.15
2012,8,Provinsi_23,301.04,1223.07
2012,8,Provinsi_24,236.99,1138.36
2012,8,Provinsi_25,281.24,1168.23
2012,8,Provinsi_26,364.08,1255.77
2012,8,Provinsi_27,244.43,1224.65
2012,8,Provinsi_28,324.91,1314.01
2012,8,Provinsi_29,379.03,1098.49
2012,8,Provinsi_30,259.46,1074.24
2012,8,Provinsi_31,288.3,1246.64
2012,8,Provinsi_32,349.37,1192.4
2012,8,Provinsi_33,284.01,1215.18
2012,8,Provinsi_34,258.24,1408.95
2012,9,Provinsi_1,219.62,1218.47
2012,9,Provinsi_2,401.18,1200.68
2012,9,Provinsi_3,290.5,1164.26
2012,9,Provinsi_4,290.98,1337.28
2012,9,Provinsi_5,189.41,1353.34
2012,9,Provinsi_6,228.8,1173.33
2012,9,Provinsi_7,278.54,1258.86
2012,9,Provinsi_8,220.09,1246.22
2012,9,Provinsi_9,401.22,1063.68
2012,9,Provinsi_10,309.49,1133.8
2012,9,Provinsi_11,321.29,1201.91
2012,9,Provinsi_12,267.93,1248.79
2012,9,Provinsi_13,390.22,1180.91
2012,9,Provinsi_14,335.99,1070.67
2012,9,Provinsi_15,252.18,1247.24
2012,9,Provinsi_16,374.21,1235.56
2012,9,Provinsi_17,284.35,1199.93
2012,9,Provinsi_18,237.48,1260.45
2012,9,Provinsi_19,344.12,1154.79
2012,9,Provinsi_20,276.5,1226.59
2012,9,Provinsi_21,278.16,1193.39
2012,9,Provinsi_22,404.99,1175.3
2012,9,Provinsi_23,282.08,1135.25
2012,9,Provinsi_24,337.21,1181.88
2012,9,Provinsi_25,267.53,1332.13
2012,9,Provinsi_26,370.98,1139.96
2012,9,Provinsi_27,206.67,1300.75
2012,9,Provinsi_28,265.77,1279.06
2012,9,Provinsi_29,201.49,1289.26
2012,9,Provinsi_30,239.44,1273.08
2012,9,Provinsi_31,300.71,1104.61
2012,9,Provinsi_32,279.65,1268.63
2012,9,Provinsi_33,305.29,1258.44
2012,9,Provinsi_34,398.82,1043.58
2012,10,Provinsi_1,380.86,1210.44
2012,10,Provinsi_2,255.06,1066.97
2012,10,Provinsi_3,290.54,1292.17
2012,10,Provinsi_4,293.62,1351.12
2012,10,Provinsi_5,227.44,1198.79
2012,10,Provinsi_6,237.38,1236.36
2012,10,Provinsi_7,344.34,1157.92
2012,10,Provinsi_8,169.79,1219.89
2012,10,Provinsi_9,321.84,1240.43
2012,10,Provinsi_10,361.79,1092.89
2012,10,Provinsi_11,334.01,1319.25
2012,10,Provinsi_12,211.07,1231.97
2012,10,Provinsi_13,274.79,1191.85
2012,10,Provinsi_14,317.38,1151.28
2012,10,Provinsi_15,266.21,1203.42
2012,10,Provinsi_16,245.64,1091.42
2012,10,Provinsi_17,333.97,1085.12
2012,10,Provinsi_18,333.32,1246.26
2012,10,Provinsi_19,213.71,1132.24
2012,10,Provinsi_20,359.71,1101.88
2012,10,Provinsi_21,276.78,1246.21
2012,10,Provinsi_22,339.17,1174.85
2012,10,Provinsi_23,270.12,1342.24
2012,10,Provinsi_24,386.94,1297.89
2012,10,Provinsi_25,304.27,1119.17
2012,10,Provinsi_26,258.48,1252.25
2012,10,Provinsi_27,320.92,1340.16
2012,10,Provinsi_28,332.52,1049.69
2012,10,Provinsi_29,352.6,1100.19
2012,10,Provinsi_30,280.8,1225.02
2012,10,Provinsi_31,399.78,1510.99
2012,10,Provinsi_32,330.34,1181.68
2012,10,Provinsi_33,326.73,1288.77
2012,10,Provinsi_34,283.97,1379.52
2012,11,Provinsi_1,311.5,1249.77
2012,11,Provinsi_2,333.3,1242.16
2012,11,Provinsi_3,341.95,1138.27
2012,11,Provinsi_4,272.08,1089.98
2012,11,Provinsi_5,321.98,1277.89
2012,11,Provinsi_6,322.89,1367.45
2012,11,Provinsi_7,299.72,1266.87
2012,11,Provinsi_8,245.41,1161.29
2012,11,Provinsi_9,334.78,1284.91
2012,11,Provinsi_10,285.3,1192.84
2012,11,Provinsi_11,224.11,1164.3
2012,11,Provinsi_12,344.52,1257.52
2012,11,Provinsi_13,325.03,1204.98
2012,11,Provinsi_14,300.35,1133.97
2012,11,Provinsi_15,334.94,1242.1
2012,11,Provinsi_16,324.6,1147.4
2012,11,Provinsi_17,192.33,1309.72
2012,11,Provinsi_18,276.06,1113.72
2012,11,Provinsi_19,334.67,1160.8
2012,11,Provinsi_20,353,1261.7
2012,11,Provinsi_21,334.18,1063.4
2012,11,Provinsi_22,360.6,1226.13
2012,11,Provinsi_23,281.54,1214.34
2012,11,Provinsi_24,211.19,1240.87
2012,11,Provinsi_25,248.53,1064.73
2012,11,Provinsi_26,223.88,1311.27
2012,11,Provinsi_27,268.54,1353.37
2012,11,Provinsi_28,273.21,1029.26
2012,11,Provinsi_29,244.17,1323.58
2012,11,Provinsi_30,292.21,1145.17
2012,11,Provinsi_31,308,1250.18
2012,11,Provinsi_32,355.87,1344.85
2012,11,Provinsi_33,282.01,1067.4
2012,11,Provinsi_34,279.33,1226.03
2012,12,Provinsi_1,251.81,1104.28
2012,12,Provinsi_2,317.19,1195.13
2012,12,Provinsi_3,301.64,1124.15
2012,12,Provinsi_4,288.48,1107.58
2012,12,Provinsi_5,344.51,1303.52
2012,12,Provinsi_6,207.69,1107.05
2012,12,Provinsi_7,225.17,1135
2012,12,Provinsi_8,295.83,1055.04
2012,12,Provinsi_9,253.91,1099.6
2012,12,Provinsi_10,310.36,1206.93
2012,12,Provinsi_11,263.91,1217.68
2012,12,Provinsi_12,272.67,1172.83
2012,12,Provinsi_13,383.67,1334.05
2012,12,Provinsi_14,235.02,1282.97
2012,12,Provinsi_15,340.57,1085.17
2012,12,Provinsi_16,340.94,1353.79
2012,12,Provinsi_17,243.87,1108.25
2012,12,Provinsi_18,350.88,1227.15
2012,12,Provinsi_19,327.57,1234.06
2012,12,Provinsi_20,319.53,1067.35
2012,12,Provinsi_21,352.37,1316.96
2012,12,Provinsi_22,288.53,1195.65
2012,12,Provinsi_23,223.44,1251.43
2012,12,Provinsi_24,328.6,1193.78
2012,12,Provinsi_25,356.22,1166.59
2012,12,Provinsi_26,328.23,1098.03
2012,12,Provinsi_27,298.82,1182.56
2012,12,Provinsi_28,311.27,1163.05
2012,12,Provinsi_29,293.43,1282.6
2012,12,Provinsi_30,278.16,1039.34
2012,12,Provinsi_31,387.48,1338.15
2012,12,Provinsi_32,235.39,1268.97
2012,12,Provinsi_33,274.85,1226.35
2012,12,Provinsi_34,314.71,1176.56
2013,1,Provinsi_1,260.81,1130.95
2013,1,Provinsi_2,254.19,1116.82
2013,1,Provinsi_3,296.64,1128.42
2013,1,Provinsi_4,334.1,1348.72
2013,1,Provinsi_5,271,1223.94
2013,1,Provinsi_6,324.98,1247.2
2013,1,Provinsi_7,303.8,1274.27
2013,1,Provinsi_8,324.11,1076.23
2013,1,Provinsi_9,343.46,1288.73
2013,1,Provinsi_10,261.84,1203.79
2013,1,Provinsi_11,334.17,1179.07
2013,1,Provinsi_12,353.65,1436.39
2013,1,Provinsi_13,260.7,1061.9
2013,1,Provinsi_14,315.19,1272.16
2013,1,Provinsi_15,288.46,1345.33
2013,1,Provinsi_16,233.07,1269.29
2013,1,Provinsi_17,269.71,1371.94
2013,1,Provinsi_18,399.63,1123.33
2013,1,Provinsi_19,272.52,1285.96
2013,1,Provinsi_20,280.64,1195.46
2013,1,Provinsi_21,301.27,1008.03
2013,1,Provinsi_22,299.31,1131.03
2013,1,Provinsi_23,275.34,1344.36
2013,1,Provinsi_24,237.17,1281.32
2013,1,Provinsi_25,286.05,1172.02
2013,1,Provinsi_26,339.52,1234.01
2013,1,Provinsi_27,328.53,1296.82
2013,1,Provinsi_28,283.43,1138.78
2013,1,Provinsi_29,245.74,1117.46
2013,1,Provinsi_30,447.45,1324.47
2013,1,Provinsi_31,232.45,1067.75
2013,1,Provinsi_32,324.09,1254.73
2013,1,Provinsi_33,327.44,1174.5
2013,1,Provinsi_34,293.73,1232.79
2013,2,Provinsi_1,304.29,978.07
2013,2,Provinsi_2,288.51,1114.86
2013,2,Provinsi_3,308.76,1498.53
2013,2,Provinsi_4,318.37,1168.65
2013,2,Provinsi_5,346.09,1248.27
2013,2,Provinsi_6,321,1260.69
2013,2,Provinsi_7,402.83,1086.91
2013,2,Provinsi_8,323.68,1107.36
2013,2,Provinsi_9,327.78,1108.13
